,product_id,category_id,category_code,brand,price,user_id,score,user_productid,product_name,count
2190,11400365,2053013558458843721,nan,iconbit,9.27,541813549,1,541813549-11400365, iconbit,3
2191,21403938,2053013561579406073,electronics.clocks,calypso,58.69,519577252,1,519577252-21403938,electronics.clocks calypso,2
2192,3701151,2053013565983425517,appliances.environment.vacuum,felisatti,231.11,533493928,1,533493928-3701151,appliances.environment.vacuum felisatti,11
2193,25000566,2053013562149831447,furniture.universal.light,illumico,100.26,515417778,1,515417778-25000566,furniture.universal.light illumico,1
2194,7004729,2053013560346280633,kids.carriage,bambola,31.4,550332129,1,550332129-7004729,kids.carriage bambola,13
2195,6201099,2053013552293216471,appliances.environment.air_heater,carver,60.49,541772342,1,541772342-6201099,appliances.environment.air_heater carver,2
2196,1801993,2053013554415534427,electronics.video.tv,horizont,253.75,534433984,1,534433984-1801993,electronics.video.tv horizont,46
2197,3701275,2053013565983425517,appliances.environment.vacuum,stihl,205.93,533493928,1,533493928-3701275,appliances.environment.vacuum stihl,3
2198,20200082,2053013559440310913,sport.snowboard,burton,143.89,555270160,1,555270160-20200082,sport.snowboard burton,1
2199,7006210,2053013560346280633,kids.carriage,pituso,136.23,518578617,1,518578617-7006210,kids.carriage pituso,2
2200,12600095,2053013554751078769,appliances.kitchen.grill,polaris,59.18,552093105,1,552093105-12600095,appliances.kitchen.grill polaris,8
2201,2800352,2053013563835941749,appliances.kitchen.refrigerators,electrolux,700.12,518199388,1,518199388-2800352,appliances.kitchen.refrigerators electrolux,13
2202,15200883,2053013553484398879,nan,autopower,169.89,512467173,1,512467173-15200883, autopower,3
2203,15500140,2053013557569651219,nan,flight,50.97,519439013,1,519439013-15500140, flight,9
2204,2501781,2053013564003713919,appliances.kitchen.oven,hotpoint-ariston,509.38,532953930,1,532953930-2501781,appliances.kitchen.oven hotpoint-ariston,3
2205,12600070,2053013554751078769,appliances.kitchen.grill,gorenje,61.75,555474035,1,555474035-12600070,appliances.kitchen.grill gorenje,4
2206,11400717,2053013558458843721,nan,intro,17.99,525619855,1,525619855-11400717, intro,6
2207,25000468,2053013562149831447,furniture.universal.light,alfa,33.46,515417778,1,515417778-25000468,furniture.universal.light alfa,3
2208,12301512,2053013556311359947,construction.tools.drill,tundra,20.59,519610425,1,519610425-12301512,construction.tools.drill tundra,10
2209,12901271,2053013552737812719,stationery.cartrige,epson,5.12,514916273,1,514916273-12901271,stationery.cartrige epson,15
2210,12301359,2053013556311359947,construction.tools.drill,edon,20.85,519610425,1,519610425-12301359,construction.tools.drill edon,10
2211,10900300,2053013555069845885,appliances.kitchen.mixer,philips,41.16,555473703,1,555473703-10900300,appliances.kitchen.mixer philips,16
2212,2240107,2053013554474254687,electronics.audio.microphone,laudio,110.68,516337758,1,516337758-2240107,electronics.audio.microphone laudio,3
2213,14701320,2053013557133443581,furniture.living_room.cabinet,silva,1028.08,535520240,1,535520240-14701320,furniture.living_room.cabinet silva,5
2214,12600071,2053013554751078769,appliances.kitchen.grill,saturn,58.56,532042536,1,532042536-12600071,appliances.kitchen.grill saturn,26
2215,8500281,2053013552259662037,nan,stark,500.05,555474310,1,555474310-8500281, stark,22
2216,23000227,2053013553459233053,nan,s-oil,14.16,551841861,1,551841861-23000227, s-oil,19
2217,34000025,2060981320514797612,nan,regatta,14.93,533748092,1,533748092-34000025, regatta,10
2218,12300969,2053013556311359947,construction.tools.drill,milwaukee,629.68,524177728,1,524177728-12300969,construction.tools.drill milwaukee,4
2219,13901836,2053013557343158789,construction.components.faucet,teorema,155.14,536729253,1,536729253-13901836,construction.components.faucet teorema,1
2220,4801292,2053013554658804075,electronics.audio.headphone,global,3.84,516665793,1,516665793-4801292,electronics.audio.headphone global,3
2221,6800185,2053013554834964853,appliances.kitchen.kettle,bork,149.27,519892361,1,519892361-6800185,appliances.kitchen.kettle bork,5
2222,4804361,2053013554658804075,electronics.audio.headphone,inkax,3.86,516665793,1,516665793-4804361,electronics.audio.headphone inkax,1
2223,4500766,2053013563877884791,appliances.kitchen.hob,maxwell,38.59,512363931,1,512363931-4500766,appliances.kitchen.hob maxwell,3
2224,13200369,2053013557192163841,furniture.bedroom.bed,mebelev,476.2,519485248,1,519485248-13200369,furniture.bedroom.bed mebelev,1
2225,9200442,2053013552913973497,computers.peripherals.keyboard,ritmix,3.4,516729342,1,516729342-9200442,computers.peripherals.keyboard ritmix,11
2226,14000430,2053013557385101831,nan,laufen,98.43,512725470,1,512725470-14000430, laufen,1
2227,6801158,2053013554222596431,computers.components.hdd,kingmax,37.32,513062867,1,513062867-6801158,computers.components.hdd kingmax,7
2228,4000144,2053013566142809077,construction.tools.generator,clatronic,140.14,524545663,1,524545663-4000144,construction.tools.generator clatronic,3
2229,3801133,2053013566176363511,appliances.iron,rowenta,51.46,515894243,1,515894243-3801133,appliances.iron rowenta,22
2230,35600121,2070747673266226092,nan,dekok,11.56,514925645,1,514925645-35600121, dekok,6
2231,5800974,2053013553945772349,electronics.audio.subwoofer,machete,64.35,555472452,1,555472452-5800974,electronics.audio.subwoofer machete,1
2232,7901047,2053013556487520725,furniture.kitchen.chair,globex,74.62,512724472,1,512724472-7901047,furniture.kitchen.chair globex,1
2233,5801459,2053013553945772349,electronics.audio.subwoofer,prology,38.61,513076429,1,513076429-5801459,electronics.audio.subwoofer prology,4
2234,11400373,2053013558458843721,nan,usams,17.99,525619855,1,525619855-11400373, usams,4
2235,8901178,2053013553090134275,kids.toys,playgro,19.28,531233959,1,531233959-8901178,kids.toys playgro,3
2236,25001166,2053013562149831447,furniture.universal.light,lidonet,14.16,519031952,1,519031952-25001166,furniture.universal.light lidonet,2
2237,16100666,2053013558156853815,nan,victorinox,66.41,516365003,1,516365003-16100666, victorinox,1
2238,2300310,2053013560530830019,electronics.camera.video,bluesonic,82.37,459555560,1,459555560-2300310,electronics.camera.video bluesonic,5
2239,25200364,2053013562082722579,nan,ecolight,12.1,514617610,1,514617610-25200364, ecolight,1
2240,4201010,2053013552351936731,appliances.environment.air_conditioner,fantasia,386.08,512725470,1,512725470-4201010,appliances.environment.air_conditioner fantasia,6
2241,19200125,2053013556202308035,construction.tools.saw,patriot,93.01,512586374,1,512586374-19200125,construction.tools.saw patriot,24
2242,9101364,2053013552888807671,computers.peripherals.mouse,hibertek,6.32,547770887,1,547770887-9101364,computers.peripherals.mouse hibertek,1
2243,12100767,2053013555816432043,kids.skates,phoenix,33.44,555191756,1,555191756-12100767,kids.skates phoenix,10
2244,6601020,2053013554189041997,computers.components.memory,adata,270.57,528426245,1,528426245-6601020,computers.components.memory adata,2
2245,10200799,2053013553224352013,kids.dolls,barbie,40.67,527899582,1,527899582-10200799,kids.dolls barbie,3
2246,9100904,2053013552888807671,computers.peripherals.mouse,genius,4.59,547770887,1,547770887-9100904,computers.peripherals.mouse genius,2
2247,6800831,2053013554222596431,computers.components.hdd,toshiba,90.2,552479587,1,552479587-6800831,computers.components.hdd toshiba,5
2248,2800576,2053013563835941749,appliances.kitchen.refrigerators,orion,197.8,525509338,1,525509338-2800576,appliances.kitchen.refrigerators orion,8
2249,15200687,2053013553484398879,nan,tokler,40.93,518906827,1,518906827-15200687, tokler,16
2250,28715504,2053013565882762215,nan,cavaletto,143.89,515169217,1,515169217-28715504, cavaletto,18
2251,4900234,2053013555220840837,appliances.kitchen.juicer,maxwell,15.42,539237109,1,539237109-4900234,appliances.kitchen.juicer maxwell,24
2252,17301522,2053013553853497655,nan,lancome,124.84,553669125,1,553669125-17301522, lancome,14
2253,31300060,2053013558072967729,nan,rcr,64.35,513514494,1,513514494-31300060, rcr,1
2254,32400184,2053013566562238479,nan,decocode,12.51,526935682,1,526935682-32400184, decocode,2
2255,18400043,2053013553912217915,nan,alphard,195.37,553169877,1,553169877-18400043, alphard,18
2256,12300430,2053013556311359947,construction.tools.drill,wester,25.71,519610425,1,519610425-12300430,construction.tools.drill wester,33
2257,10100945,2053013553283072273,nan,stiga,102.94,555475295,1,555475295-10100945, stiga,3
2258,17900067,2053013560178508465,construction.tools.generator,eurolux,185.33,516365003,1,516365003-17900067,construction.tools.generator eurolux,13
2259,29900069,2059484601444729123,nan,baige,1287.03,515355309,1,515355309-29900069, baige,9
2260,30000217,2127425436764865054,construction.tools.welding,kaiser,446.82,555473240,1,555473240-30000217,construction.tools.welding kaiser,4
2261,28715995,2053013565446554575,apparel.shoes.keds,converse,51.46,516316594,1,516316594-28715995,apparel.shoes.keds converse,11
2262,40900002,2127425434894205468,construction.tools.painting,bosch,160.75,514446556,1,514446556-40900002,construction.tools.painting bosch,11
2263,6300676,2053013554834964853,appliances.kitchen.kettle,greentek,15.96,539237109,1,539237109-6300676,appliances.kitchen.kettle greentek,4
2264,7006329,2053013560346280633,kids.carriage,thule,769.65,521548319,1,521548319-7006329,kids.carriage thule,4
2265,41800036,2090971680481476652,nan,genlog,11.06,526522563,1,526522563-41800036, genlog,1
2266,9700291,2053013554096767303,computers.components.power_supply,asus,500.76,555475438,1,555475438-9700291,computers.components.power_supply asus,6
2267,2702335,2053013563911439225,appliances.kitchen.refrigerators,liebherr,1184.07,543919418,1,543919418-2702335,appliances.kitchen.refrigerators liebherr,1
2268,32900107,2055156924407612189,accessories.bag,dam,20.91,526522563,1,526522563-32900107,accessories.bag dam,2
2269,12900857,2053013552737812719,stationery.cartrige,europrint,2.71,514031347,1,514031347-12900857,stationery.cartrige europrint,1
2270,48100006,2116907525143003265,sport.bicycle,nitecore,91.56,512892706,1,512892706-48100006,sport.bicycle nitecore,11
2271,13000020,2053013561159975647,nan,logitech,61.96,555140046,1,555140046-13000020, logitech,1
2272,4000179,2053013566142809077,construction.tools.generator,midea,64.27,526890739,1,526890739-4000179,construction.tools.generator midea,2
2273,12719005,2053013553559896355,nan,delmax,46.59,523047611,1,523047611-12719005, delmax,1
2274,4900090,2053013555220840837,appliances.kitchen.juicer,kenwood,270.25,512500379,1,512500379-4900090,appliances.kitchen.juicer kenwood,4
2275,11700115,2053013554591695207,electronics.audio.acoustic,panasonic,231.38,555475232,1,555475232-11700115,electronics.audio.acoustic panasonic,8
2276,38100122,2078957452635668734,nan,coty,14.67,535158993,1,535158993-38100122, coty,5
2277,9101092,2053013552888807671,computers.peripherals.mouse,sven,8.57,555160976,1,555160976-9101092,computers.peripherals.mouse sven,1
2278,44600066,2103807459595387724,nan,cnd,7.81,523100327,1,523100327-44600066, cnd,1
2279,10701009,2053013561277416167,nan,capcom,54.86,548673548,1,548673548-10701009, capcom,9
2280,4803847,2053013554658804075,electronics.audio.headphone,fender,212.62,513128157,1,513128157-4803847,electronics.audio.headphone fender,1
2281,12800827,2053013552788144369,nan,apacer,10.78,554772065,1,554772065-12800827, apacer,3
2282,12200600,2116907525176557699,sport.bicycle,smartrike,61.01,512892706,1,512892706-12200600,sport.bicycle smartrike,5
2283,12300405,2053013556311359947,construction.tools.drill,hammer,27.72,519610425,1,519610425-12300405,construction.tools.drill hammer,3
2284,7300512,2053013552863641845,nan,verbatim,67.0,515671118,1,515671118-7300512, verbatim,1
2285,32400367,2053013566562238479,nan,comfort,6.67,512708659,1,512708659-32400367, comfort,4
2286,12100564,2053013555816432043,kids.skates,ninebot,566.3,555475218,1,555475218-12100564,kids.skates ninebot,28
2287,4900420,2053013555220840837,appliances.kitchen.juicer,dauscher,33.44,551311228,1,551311228-4900420,appliances.kitchen.juicer dauscher,49
2288,5400545,2053013552989470973,nan,apc,1335.63,541655721,1,541655721-5400545, apc,2
2289,15200649,2053013553484398879,nan,vaiper,149.3,555341529,1,555341529-15200649, vaiper,3
2290,14600001,2053013557695480347,nan,knauf,4.29,537735735,1,537735735-14600001, knauf,20
2291,26700050,2053013557510930959,nan,boss,267.7,512890036,1,512890036-26700050, boss,6
2292,23200549,2053013562359546659,nan,alcon,19.31,555475800,1,555475800-23200549, alcon,8
2293,34600185,2060981320581906480,nan,nitecore,42.45,517214713,1,517214713-34600185, nitecore,11
2294,2800606,2053013563835941749,appliances.kitchen.refrigerators,willmark,154.42,555474785,1,555474785-2800606,appliances.kitchen.refrigerators willmark,7
2295,29100055,2053013565941482475,appliances.personal.massager,matrix,149.27,539419983,1,539419983-29100055,appliances.personal.massager matrix,9
2296,4900413,2053013555220840837,appliances.kitchen.juicer,kitfort,228.62,512500379,1,512500379-4900413,appliances.kitchen.juicer kitfort,9
2297,21410373,2053013561579406073,electronics.clocks,certina,669.26,555475406,1,555475406-21410373,electronics.clocks certina,3
2298,4900364,2053013555220840837,appliances.kitchen.juicer,maunfeld,56.6,517024334,1,517024334-4900364,appliances.kitchen.juicer maunfeld,4
2299,16100558,2053013558156853815,nan,acer,58.78,516308445,1,516308445-16100558, acer,4
2300,45900135,2110187395755278421,nan,aivengo,21.6,553507253,1,553507253-45900135, aivengo,1
2301,29100041,2053013565916316649,appliances.personal.massager,polaris,38.56,539419983,1,539419983-29100041,appliances.personal.massager polaris,18
2302,28709131,2053013565069067197,apparel.shoes.keds,spur,35.78,514295705,1,514295705-28709131,apparel.shoes.keds spur,1
2303,8400238,2127424820051182462,apparel.sock,chicco,33.2,515238636,1,515238636-8400238,apparel.sock chicco,1
2304,5801373,2053013553945772349,electronics.audio.subwoofer,morel,79.8,512393426,1,512393426-5801373,electronics.audio.subwoofer morel,5
2305,13600441,2053013557477376525,furniture.bathroom.bath,santek,211.05,512861616,1,512861616-13600441,furniture.bathroom.bath santek,1
2306,6801060,2053013554222596431,computers.components.hdd,nan,372.56,515347641,1,515347641-6801060,computers.components.hdd ,1
2307,40900047,2127425434894205468,construction.tools.painting,wagner,607.48,514446556,1,514446556-40900047,construction.tools.painting wagner,9
2308,8902009,2053013553090134275,kids.toys,xiaomi,4.09,555475746,1,555475746-8902009,kids.toys xiaomi,23
2309,19200199,2053013556202308035,construction.tools.saw,carver,92.67,537424879,1,537424879-19200199,construction.tools.saw carver,3
2310,2900400,2053013554776244595,appliances.kitchen.microwave,hotpoint-ariston,254.65,504429960,1,504429960-2900400,appliances.kitchen.microwave hotpoint-ariston,3
2311,8400187,2127424820051182462,apparel.sock,joie,92.41,529309542,1,529309542-8400187,apparel.sock joie,6
2312,14500083,2053013554725912943,appliances.kitchen.coffee_grinder,nan,18.0,539237109,1,539237109-14500083,appliances.kitchen.coffee_grinder ,2
2313,12201349,2116907525176557699,sport.bicycle,author,617.52,512892706,1,512892706-12201349,sport.bicycle author,1
2314,12202659,2116907525176557699,sport.bicycle,micio,112.67,553061115,1,553061115-12202659,sport.bicycle micio,6
2315,17302572,2053013553853497655,nan,burberry,50.83,555475672,1,555475672-17302572, burberry,1
2316,37600001,2076715364237967901,apparel.shorts,nan,12.74,546495114,1,546495114-37600001,apparel.shorts ,6
2317,16100727,2053013558156853815,nan,tima,22.65,516308445,1,516308445-16100727, tima,3
2318,6801196,2053013554222596431,computers.components.hdd,intel,317.1,515347641,1,515347641-6801196,computers.components.hdd intel,1
2319,23200010,2053013562359546659,nan,acuvue,21.88,555475800,1,555475800-23200010, acuvue,18
2320,40900055,2127425434894205468,construction.tools.painting,metabo,303.28,514446556,1,514446556-40900055,construction.tools.painting metabo,7
2321,2900936,2053013554776244595,appliances.kitchen.microwave,galanz,69.47,524159625,1,524159625-2900936,appliances.kitchen.microwave galanz,86
2322,29200003,2053013560035902119,nan,stihl,141.57,515787241,1,515787241-29200003, stihl,1
2323,35600105,2070747673266226092,nan,marmiton,6.41,514933917,1,514933917-35600105, marmiton,1
2324,2900747,2053013554776244595,appliances.kitchen.microwave,maunfeld,307.78,504429960,1,504429960-2900747,appliances.kitchen.microwave maunfeld,2
2325,45100018,2106075725441269865,nan,rozenbal,3.47,515437890,1,515437890-45100018, rozenbal,7
2326,4900370,2053013555220840837,appliances.kitchen.juicer,smeg,198.95,512500379,1,512500379-4900370,appliances.kitchen.juicer smeg,1
2327,15500175,2053013557569651219,nan,enya,141.57,555476243,1,555476243-15500175, enya,1
2328,4201448,2053013552351936731,appliances.environment.air_conditioner,klima,1441.4,514328285,1,514328285-4201448,appliances.environment.air_conditioner klima,6
2329,32400532,2053013566562238479,nan,wallberry,5.15,515115123,1,515115123-32400532, wallberry,29
2330,18300522,2053013558945383017,accessories.bag,thule,69.47,549664554,1,549664554-18300522,accessories.bag thule,5
2331,9200663,2053013552913973497,computers.peripherals.keyboard,hyperx,126.67,519725266,1,519725266-9200663,computers.peripherals.keyboard hyperx,17
2332,52800014,2138568472580325973,sport.bicycle,lux,68.73,512429062,1,512429062-52800014,sport.bicycle lux,5
2333,9700315,2053013554096767303,computers.components.power_supply,nan,52.92,515932037,1,515932037-9700315,computers.components.power_supply ,4
2334,1480391,2053013561092866779,computers.desktop,vectron,257.15,555474845,1,555474845-1480391,computers.desktop vectron,20
2335,6501068,2053013554155487563,computers.components.motherboard,biostar,46.8,513093544,1,513093544-6501068,computers.components.motherboard biostar,4
2336,6200535,2053013552293216471,appliances.environment.air_heater,stern,21.6,516260084,1,516260084-6200535,appliances.environment.air_heater stern,9
2337,9200541,2053013552913973497,computers.peripherals.keyboard,hp,48.14,519725266,1,519725266-9200541,computers.peripherals.keyboard hp,2
2338,37500098,2076715364204413467,nan,twins,6.95,555473987,1,555473987-37500098, twins,1
2339,6100107,2053013560866374351,auto.accessories.radar,playme,52.74,515573863,1,515573863-6100107,auto.accessories.radar playme,12
2340,52800008,2138568472580325973,sport.bicycle,peruzzo,166.03,512429062,1,512429062-52800008,sport.bicycle peruzzo,3
2341,11600092,2053013554566529381,computers.desktop,edifier,22.88,512367362,1,512367362-11600092,computers.desktop edifier,3
2342,21409614,2053013561579406073,electronics.clocks,oris,1576.62,515217244,1,515217244-21409614,electronics.clocks oris,6
2343,16200120,2053013556344914381,kids.fmcg.diapers,moony,18.47,518677855,1,518677855-16200120,kids.fmcg.diapers moony,5
2344,7000267,2053013560346280633,kids.carriage,babygo,70.79,554353825,1,554353825-7000267,kids.carriage babygo,2
2345,3800922,2053013566176363511,appliances.iron,gorenje,71.68,530490816,1,530490816-3800922,appliances.iron gorenje,1
2346,2900871,2053013554776244595,appliances.kitchen.microwave,fornelli,285.35,504429960,1,504429960-2900871,appliances.kitchen.microwave fornelli,3
2347,4000111,2053013566142809077,construction.tools.generator,bene,18.92,539237109,1,539237109-4000111,construction.tools.generator bene,12
2348,19200220,2053013556202308035,construction.tools.saw,eger,86.41,537424879,1,537424879-19200220,construction.tools.saw eger,4
2349,36000028,2096280538292683405,appliances.kitchen.kettle,maunfeld,38.33,555208056,1,555208056-36000028,appliances.kitchen.kettle maunfeld,10
2350,14400057,2053013558492398155,nan,olmio,14.13,546273836,1,546273836-14400057, olmio,5
2351,8400030,2127424820051182462,apparel.sock,maxi-cosi,128.7,533907925,1,533907925-8400030,apparel.sock maxi-cosi,3
2352,6600965,2053013554189041997,computers.components.memory,patriot,121.24,555476709,1,555476709-6600965,computers.components.memory patriot,4
2353,2501951,2053013564003713919,appliances.kitchen.oven,optima,97.79,516246075,1,516246075-2501951,appliances.kitchen.oven optima,19
2354,17700505,2053013558861496931,nan,topicrem,11.74,546242142,1,546242142-17700505, topicrem,4
2355,28101062,2053013564918072245,nan,basharan,577.62,547376673,1,547376673-28101062, basharan,7
2356,48100001,2116907525143003265,sport.bicycle,fenix,159.57,512892706,1,512892706-48100001,sport.bicycle fenix,15
2357,12100727,2053013555816432043,kids.skates,globber,56.37,535701277,1,535701277-12100727,kids.skates globber,23
2358,10301559,2053013553115300101,nan,fisher-price,12.35,514951686,1,514951686-10301559, fisher-price,2
2359,25400278,2053013561604571899,nan,zadoor,44.61,514555748,1,514555748-25400278, zadoor,32
2360,13902871,2053013557343158789,construction.components.faucet,am.pm,83.22,538073085,1,538073085-13902871,construction.components.faucet am.pm,4
2361,12300445,2053013556311359947,construction.tools.drill,wortex,38.59,519610425,1,519610425-12300445,construction.tools.drill wortex,8
2362,4800146,2053013554658804075,electronics.audio.headphone,jabra,54.99,553307233,1,553307233-4800146,electronics.audio.headphone jabra,17
2363,9800548,2053013554071601477,nan,zalman,47.98,555476950,1,555476950-9800548, zalman,6
2364,2800357,2053013563835941749,appliances.kitchen.refrigerators,kristal,231.41,527698999,1,527698999-2800357,appliances.kitchen.refrigerators kristal,20
2365,2800280,2053013563835941749,appliances.kitchen.refrigerators,smeg,1529.44,555476405,1,555476405-2800280,appliances.kitchen.refrigerators smeg,2
2366,28401091,2053013566209917945,accessories.bag,omabelle,191.77,538688710,1,538688710-28401091,accessories.bag omabelle,3
2367,48100003,2116907525143003265,sport.bicycle,ansmann,38.35,512892706,1,512892706-48100003,sport.bicycle ansmann,4
2368,45300067,2106075662325383725,kids.swing,nuna,256.63,513785203,1,513785203-45300067,kids.swing nuna,3
2369,2900895,2053013554776244595,appliances.kitchen.microwave,cata,321.04,504429960,1,504429960-2900895,appliances.kitchen.microwave cata,1
2370,8700221,2053013563097744201,appliances.personal.hair_cutter,maestro,12.1,513559569,1,513559569-8700221,appliances.personal.hair_cutter maestro,2
2371,2900884,2053013554776244595,appliances.kitchen.microwave,franke,527.32,504429960,1,504429960-2900884,appliances.kitchen.microwave franke,2
2372,3900795,2053013552326770905,appliances.environment.water_heater,gorenje,177.2,555442465,1,555442465-3900795,appliances.environment.water_heater gorenje,2
2373,3601509,2053013563810775923,appliances.kitchen.washer,hansa,283.07,512962508,1,512962508-3601509,appliances.kitchen.washer hansa,12
2374,10800080,2053013554994348409,nan,marta,24.94,555125177,1,555125177-10800080, marta,16
2375,36000075,2096280538292683405,appliances.kitchen.kettle,gipfel,138.58,539881250,1,539881250-36000075,appliances.kitchen.kettle gipfel,6
2376,5400542,2053013552989470973,nan,tuncmatik,30.77,513841538,1,513841538-5400542, tuncmatik,2
2377,14300244,2053013557603205653,electronics.audio.music_tools.piano,alesis,67.76,518733915,1,518733915-14300244,electronics.audio.music_tools.piano alesis,11
2378,7006404,2053013560346280633,kids.carriage,teknum,56.63,555390594,1,555390594-7006404,kids.carriage teknum,13
2379,28717869,2053013565782098913,apparel.shoes,atrai,119.69,515019427,1,515019427-28717869,apparel.shoes atrai,4
2380,22300013,2053013552427434207,nan,egreat,375.39,516223287,1,516223287-22300013, egreat,7
2381,34900013,2069241409453425602,appliances.kitchen.grill,koopman,167.31,515650925,1,515650925-34900013,appliances.kitchen.grill koopman,10
2382,14300366,2053013557603205653,electronics.audio.music_tools.piano,akai,109.97,518733915,1,518733915-14300366,electronics.audio.music_tools.piano akai,4
2383,10700484,2053013561277416167,nan,rebellion,53.8,548673548,1,548673548-10700484, rebellion,3
2384,2402964,2053013563743667055,appliances.kitchen.hood,candy,100.36,512622102,1,512622102-2402964,appliances.kitchen.hood candy,2
2385,17300035,2053013553853497655,nan,trussardi,93.82,512542830,1,512542830-17300035, trussardi,1
2386,22400040,2053013554474254687,electronics.audio.microphone,sony,25.71,555477573,1,555477573-22400040,electronics.audio.microphone sony,4
2387,11900398,2084217994270999025,nan,inmotion,619.58,516825497,1,516825497-11900398, inmotion,7
2388,25100130,2053013562116277013,construction.tools.light,nowodvorski,64.35,520599942,1,520599942-25100130,construction.tools.light nowodvorski,7
2389,13600156,2053013557477376525,furniture.bathroom.bath,kolo,168.42,529021664,1,529021664-13600156,furniture.bathroom.bath kolo,5
2390,10600294,2053013561554240247,nan,kaemingk,536.24,514591855,1,514591855-10600294, kaemingk,4
2391,36400043,2071489994693804498,nan,ballarini,12.84,532412781,1,532412781-36400043, ballarini,5
2392,14000028,2053013557385101831,nan,sanita,20.5,555477651,1,555477651-14000028, sanita,2
2393,25200296,2053013562082722579,nan,elektrostandard,54.83,525005173,1,525005173-25200296, elektrostandard,15
2394,14300120,2053013557603205653,electronics.audio.music_tools.piano,nan,295.48,518733915,1,518733915-14300120,electronics.audio.music_tools.piano ,9
2395,2900838,2053013554776244595,appliances.kitchen.microwave,korting,275.66,504429960,1,504429960-2900838,appliances.kitchen.microwave korting,11
2396,18200079,2053013554499420513,electronics.audio.acoustic,microlab,151.39,549473770,1,549473770-18200079,electronics.audio.acoustic microlab,11
2397,28101507,2053013564918072245,nan,urgaz,79.92,512425438,1,512425438-28101507, urgaz,6
2398,11700107,2053013554591695207,electronics.audio.acoustic,leem,1209.81,516010123,1,516010123-11700107,electronics.audio.acoustic leem,14
2399,25300478,2053013561982059281,nan,preciosa,316.33,520599942,1,520599942-25300478, preciosa,3
2400,6801282,2053013554222596431,computers.components.hdd,micron,190.79,513062867,1,513062867-6801282,computers.components.hdd micron,2
2401,17301913,2053013553853497655,nan,hermes,159.77,515168385,1,515168385-17301913, hermes,16
2402,24000060,2053013563332625239,nan,acm,34.49,528186751,1,528186751-24000060, acm,10
2403,34400029,2061717948367634684,nan,gerber,88.81,555476655,1,555476655-34400029, gerber,17
2404,4802522,2053013554658804075,electronics.audio.headphone,remax,6.44,537954700,1,537954700-4802522,electronics.audio.headphone remax,1
2405,28713988,2053013565857596389,apparel.shoes.ballet_shoes,caprice,42.47,526629187,1,526629187-28713988,apparel.shoes.ballet_shoes caprice,4
2406,28709559,2053013565857596389,apparel.shoes.ballet_shoes,spur,16.99,526629187,1,526629187-28709559,apparel.shoes.ballet_shoes spur,4
2407,14300350,2053013557603205653,electronics.audio.music_tools.piano,arturia,342.36,518733915,1,518733915-14300350,electronics.audio.music_tools.piano arturia,4
2408,7900340,2053013556487520725,furniture.kitchen.chair,babygo,95.24,519521505,1,519521505-7900340,furniture.kitchen.chair babygo,4
2409,4803660,2053013554658804075,electronics.audio.headphone,sennheiser,21.85,553677702,1,553677702-4803660,electronics.audio.headphone sennheiser,16
2410,4502574,2053013563877884791,appliances.kitchen.hob,zanussi,193.03,555475870,1,555475870-4502574,appliances.kitchen.hob zanussi,1
2411,43300037,2097815753423061045,apparel.tshirt,adidas,48.91,517882697,1,517882697-43300037,apparel.tshirt adidas,3
2412,24400155,2053013563215184719,nan,keune,33.98,528186751,1,528186751-24400155, keune,1
2413,34200090,2061717948493463814,nan,trespass,4.76,555476655,1,555476655-34200090, trespass,4
2414,6902590,2053013560312726199,furniture.living_room.chair,chicco,355.2,555477743,1,555477743-6902590,furniture.living_room.chair chicco,2
2415,11700295,2053013554591695207,electronics.audio.acoustic,alesis,336.46,524895687,1,524895687-11700295,electronics.audio.acoustic alesis,58
2416,9500040,2053013552502931683,computers.peripherals.camera,logitech,123.3,536870773,1,536870773-9500040,computers.peripherals.camera logitech,22
2417,11700344,2053013554591695207,electronics.audio.acoustic,behringer,199.49,541477419,1,541477419-11700344,electronics.audio.acoustic behringer,18
2418,6200303,2053013552293216471,appliances.environment.air_heater,sinbo,12.87,518657015,1,518657015-6200303,appliances.environment.air_heater sinbo,25
2419,24200019,2053013563273904979,nan,klorane,9.01,554049697,1,554049697-24200019, klorane,1
2420,11700216,2053013554591695207,electronics.audio.acoustic,peavey,337.94,541477419,1,541477419-11700216,electronics.audio.acoustic peavey,14
2421,4801793,2053013554658804075,electronics.audio.headphone,g-cube,9.65,513128157,1,513128157-4801793,electronics.audio.headphone g-cube,1
2422,14300274,2053013557603205653,electronics.audio.music_tools.piano,korg,77.99,518733915,1,518733915-14300274,electronics.audio.music_tools.piano korg,2
2423,4600355,2053013563944993659,appliances.kitchen.dishwasher,gorenje,502.69,536295562,1,536295562-4600355,appliances.kitchen.dishwasher gorenje,17
2424,28713615,2053013565480109009,apparel.shoes.keds,tuffoni,74.91,532236806,1,532236806-28713615,apparel.shoes.keds tuffoni,5
2425,2501344,2053013564003713919,appliances.kitchen.oven,kuppersberg,626.94,513204639,1,513204639-2501344,appliances.kitchen.oven kuppersberg,15
2426,12202624,2116907525176557699,sport.bicycle,forward,544.58,514965944,1,514965944-12202624,sport.bicycle forward,4
2427,28713636,2053013565127787455,apparel.shoes,ergo,91.38,532935554,1,532935554-28713636,apparel.shoes ergo,5
2428,24400070,2053013563215184719,nan,framesi,71.82,528186751,1,528186751-24400070, framesi,3
